contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,optionType
SPY250723C00665000,2025-07-16,665.0,0.01,0.0,0.01,0.0,0.0,161.0,162,0.22657023437499998,False,REGULAR,USD,2025-07-23,CALL
SPY250723C00675000,2025-07-10,675.0,0.01,0.0,0.01,-0.01,-50.0,5.0,1,0.28125718749999995,False,REGULAR,USD,2025-07-23,CALL
SPY250724C00600000,2025-07-17,600.0,29.4,27.82,27.98,2.369999,8.768031,100.0,250,0.26807372558593745,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00601000,2025-07-18,601.0,28.09,26.83,26.99,5.2700005,23.093779,1.0,103,0.26148199462890626,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00605000,2025-07-17,605.0,23.53,22.88,23.02,0.0,0.0,2.0,9,0.23316196533203126,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00606000,2025-07-16,606.0,17.99,21.88,22.03,0.0,0.0,1.0,1,0.2260819580078125,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00611000,2025-07-18,611.0,16.76,17.01,17.15,-0.94000053,-5.310737,40.0,42,0.1958088232421875,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00615000,2025-07-18,615.0,12.75,13.2,13.34,-1.4300003,-10.084628,104.0,210,0.17408052490234377,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00618000,2025-07-18,618.0,10.6,10.47,10.59,-0.9200001,-7.986111,10.0,21,0.15979844116210937,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00620000,2025-07-18,620.0,8.69,8.75,8.84,-1.1200008,-11.416929,35.0,266,0.15137567382812503,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00621000,2025-07-18,621.0,7.87,7.91,8.0,-0.9000006,-10.262263,106.0,303,0.1475915319824219,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00622000,2025-07-18,622.0,7.1,7.1,7.18,-0.92000055,-11.471328,35.0,282,0.143563251953125,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00623000,2025-07-18,623.0,6.38,6.32,6.39,-1.0699997,-14.362412,36.0,292,0.13984014465332031,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00624000,2025-07-18,624.0,5.56,5.58,5.63,-1.2200003,-17.994104,99.0,407,0.13611703735351563,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00625000,2025-07-18,625.0,4.88,4.87,4.91,-1.0499997,-17.706573,726.0,569,0.13257703369140628,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00626000,2025-07-18,626.0,4.22,4.21,4.23,-0.94000006,-18.217056,3990.0,551,0.12915909912109375,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00627000,2025-07-18,627.0,3.58,3.58,3.6,-1.06,-22.844828,1817.0,304,0.12604633728027342,True,REGULAR,USD,2025-07-24,CALL
SPY250724C00628000,2025-07-18,628.0,3.0,3.0,3.01,-1.04,-25.742573,5087.0,1877,0.12262840270996095,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00629000,2025-07-18,629.0,2.47,2.47,2.48,-0.95000005,-27.777779,1176.0,510,0.11963770996093749,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00630000,2025-07-18,630.0,2.02,2.0,2.01,-0.79999995,-28.368792,1259.0,869,0.1168911553955078,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00631000,2025-07-18,631.0,1.6,1.58,1.6,-0.83000004,-34.15638,1210.0,673,0.11438873901367189,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00632000,2025-07-18,632.0,1.21,1.23,1.24,-0.80999994,-40.099007,1207.0,1029,0.11158114990234375,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00633000,2025-07-18,633.0,0.94,0.93,0.94,-0.77000004,-45.02924,1406.0,1103,0.10913976806640624,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00634000,2025-07-18,634.0,0.69,0.68,0.7,-0.64000005,-48.1203,1964.0,428,0.10706459350585937,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00635000,2025-07-18,635.0,0.5,0.49,0.51,-0.54999995,-52.38095,1856.0,647,0.10523355712890625,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00636000,2025-07-18,636.0,0.35,0.34,0.35,-0.46,-56.790127,4680.0,640,0.10254803710937499,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00637000,2025-07-18,637.0,0.24,0.23,0.24,-0.36,-60.000004,604.0,245,0.10096113891601563,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00638000,2025-07-18,638.0,0.15,0.15,0.16,-0.31,-67.391304,1162.0,437,0.09937424072265624,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00640000,2025-07-18,640.0,0.05,0.06,0.07,-0.17,-77.27273,381.0,680,0.0981535498046875,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00641000,2025-07-18,641.0,0.04,0.04,0.05,-0.12,-75.0,46.0,77,0.0991301025390625,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00643000,2025-07-18,643.0,0.02,0.02,0.03,-0.06,-75.0,26.0,298,0.10352458984374999,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00645000,2025-07-18,645.0,0.02,0.01,0.02,-0.02,-50.0,18.0,80,0.10938390625,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00650000,2025-07-18,650.0,0.01,0.0,0.01,-0.01,-50.0,32.0,246,0.12500875,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00655000,2025-07-17,655.0,0.01,0.0,0.01,0.0,0.0,1.0,556,0.15039912109375003,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00660000,2025-07-17,660.0,0.01,0.0,0.01,0.0,0.0,198.0,207,0.17383638671875,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00670000,2025-07-16,670.0,0.01,0.0,0.01,0.0,0.0,81.0,82,0.21875781249999998,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00685000,2025-07-10,685.0,0.02,0.0,0.01,0.0,0.0,,21,0.28516339843749994,False,REGULAR,USD,2025-07-24,CALL
SPY250724C00690000,2025-07-10,690.0,0.03,0.0,0.01,0.0,0.0,,5,0.3086006640625,False,REGULAR,USD,2025-07-24,CALL
SPY250725C00420000,2025-07-18,420.0,207.33,206.96,208.89,23.589996,12.838791,54.0,4,1.501955615234375,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00445000,2025-07-09,445.0,178.59,181.9,184.0,0.0,0.0,,3,1.3193393408203122,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00450000,2025-06-11,450.0,153.57,173.21,175.32,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00470000,2025-07-17,470.0,158.01,156.95,158.95,0.0,0.0,1.0,1,1.1318402783203125,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00480000,2025-06-20,480.0,119.53,146.96,149.02,0.0,0.0,2.0,2,1.0751999365234377,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00485000,2025-06-20,485.0,113.25,141.94,143.84,0.0,0.0,2.0,2,0.99804689453125,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00490000,2025-07-17,490.0,136.36,136.97,139.03,0.0,0.0,1.0,3,1.0058643457031249,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00495000,2025-07-07,495.0,126.63,131.94,133.95,0.0,0.0,1.0,20,0.9501958105468749,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00500000,2025-07-18,500.0,127.7,127.0,129.03,-1.0100098,-0.7847173,3.0,45,0.9389654541015625,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00505000,2025-07-16,505.0,119.29,121.95,123.86,0.0,0.0,2.0,3,0.8652357226562499,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00510000,2025-07-16,510.0,117.61,116.99,119.05,3.1800003,2.778992,2.0,9,0.86914193359375,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00515000,2025-07-07,515.0,106.16,112.01,114.0,0.0,0.0,1.0,3,0.8295915478515624,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00520000,2025-07-18,520.0,107.64,106.97,108.96,3.4300003,3.291431,4.0,35,0.782228740234375,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00525000,2025-07-16,525.0,98.16,101.98,104.06,0.0,0.0,1.0,6,0.76367423828125,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00530000,2025-07-15,530.0,95.39,97.01,99.01,0.0,0.0,1.0,5,0.7260769580078125,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00535000,2025-07-18,535.0,92.97,92.01,94.1,5.4400024,6.215015,1.0,50,0.70312796875,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00540000,2025-07-18,540.0,88.18,87.82,88.13,0.80999756,0.92708886,28.0,239,0.648441015625,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00545000,2025-07-16,545.0,79.75,82.01,84.02,0.0,0.0,2.0,10,0.624027197265625,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00550000,2025-07-18,550.0,77.85,77.01,79.08,0.9700012,1.2617083,29.0,44,0.5961954443359375,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00555000,2025-07-18,555.0,72.22,72.04,74.08,3.090004,4.4698453,5.0,67,0.5649457568359376,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00560000,2025-07-18,560.0,67.3,67.05,69.11,2.7200012,4.211832,3.0,35,0.534184345703125,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00565000,2025-07-18,565.0,62.7,62.03,64.13,2.709999,4.517418,3.0,76,0.6325720336914062,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00570000,2025-07-18,570.0,57.83,57.04,59.04,3.7300034,6.8946457,13.0,86,0.5827678442382812,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00574000,2025-07-18,574.0,53.88,53.07,55.12,1.2600021,2.394531,5.0,21,0.5573774731445313,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00575000,2025-07-18,575.0,53.02,52.89,53.35,5.040001,10.504379,11.0,339,0.46802289794921875,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00576000,2025-07-15,576.0,52.12,51.07,53.15,0.0,0.0,1.0,3,0.5434615966796876,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00577000,2025-07-14,577.0,49.0,50.07,52.05,0.0,0.0,1.0,6,0.5262498547363281,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00578000,2025-07-11,578.0,46.84,49.07,51.14,0.0,0.0,1.0,7,0.5258836474609375,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00580000,2025-07-18,580.0,47.67,47.98,48.18,-1.4300003,-2.9124243,8.0,120,0.4089414575195312,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00581000,2025-07-14,581.0,46.43,46.08,48.16,3.2400017,7.501741,1.0,9,0.5025684509277344,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00582000,2025-07-17,582.0,46.21,45.06,47.15,0.0,0.0,1.0,18,0.49341326904296884,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00583000,2025-07-16,583.0,44.95,44.08,46.15,3.1800003,7.61312,2.0,32,0.4849905017089844,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00584000,2025-07-18,584.0,43.85,43.09,45.18,-0.9700012,-2.1642153,9.0,3,0.47900911621093745,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00585000,2025-07-18,585.0,42.7,42.09,44.17,-0.45999908,-1.0657996,11.0,41,0.46973186523437505,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00586000,2025-07-16,586.0,41.97,41.07,43.15,3.1000023,7.9753084,1.0,11,0.45972219970703126,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00587000,2025-07-15,587.0,39.79,40.1,42.15,0.0,0.0,1.0,24,0.4512994323730469,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00587500,2025-07-09,587.5,38.45,39.6,41.69,0.0,0.0,1.0,7,0.450200810546875,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00588000,2025-07-16,588.0,33.92,39.08,41.18,0.0,0.0,2.0,38,0.44507390869140623,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00589000,2025-07-17,589.0,37.34,38.09,40.08,0.0,0.0,1.0,16,0.42896078857421877,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00590000,2025-07-18,590.0,38.04,37.93,38.25,-0.9599991,-2.461536,33.0,263,0.34448897705078124,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00591000,2025-07-18,591.0,37.06,36.9,37.32,-0.2899971,-0.7764313,2.0,130,0.344733115234375,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00592000,2025-07-18,592.0,35.87,36.05,36.19,3.8999996,12.1989355,6.0,75,0.3227606787109374,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00592500,2025-07-18,592.5,35.44,35.54,35.69,2.0900002,6.266867,6.0,161,0.31909860595703116,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00593000,2025-07-17,593.0,36.06,35.04,35.2,0.0,0.0,2.0,261,0.3166572241210937,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00594000,2025-07-18,594.0,33.38,34.06,34.2,-1.3600006,-3.9147973,2.0,290,0.3092110095214844,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00595000,2025-07-18,595.0,32.63,33.05,33.21,-1.4599991,-4.2827783,104.0,1537,0.30286341674804684,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00596000,2025-07-17,596.0,32.16,32.07,32.21,-0.7099991,-2.1600218,19.0,367,0.2954172021484375,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00597000,2025-07-17,597.0,29.76,31.06,31.22,0.0,0.0,3.0,370,0.2890696093749999,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00597500,2025-07-18,597.5,30.33,30.57,30.72,4.76,18.615566,3.0,133,0.28516339843749994,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00598000,2025-07-18,598.0,29.43,30.07,30.22,-0.45999908,-1.5389732,41.0,310,0.2815013256835937,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00599000,2025-07-18,599.0,29.06,29.08,29.23,1.5499992,5.634312,6.0,431,0.2749095947265625,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00600000,2025-07-18,600.0,28.14,28.09,28.24,-0.7900009,-2.7307324,96.0,1654,0.2683178637695312,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00601000,2025-07-18,601.0,27.15,27.1,27.25,-0.75,-2.688172,6.0,255,0.2616040637207031,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00602000,2025-07-17,602.0,26.15,26.11,26.27,-0.80999947,-3.0044491,10.0,282,0.2557447473144532,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00602500,2025-07-11,602.5,23.82,25.62,25.77,0.0,0.0,1.0,139,0.25196060546875,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00603000,2025-07-18,603.0,24.46,25.13,25.28,2.6299992,12.047637,21.0,317,0.24890887817382812,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00604000,2025-07-18,604.0,24.63,24.14,24.3,-0.31000137,-1.2429887,13.0,124,0.24280542358398435,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00605000,2025-07-18,605.0,23.28,23.16,23.31,-0.8199997,-3.4024882,69.0,1116,0.2357254162597656,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00606000,2025-07-18,606.0,22.0,22.18,22.33,-1.4400005,-6.143347,6.0,231,0.229499892578125,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00607000,2025-07-18,607.0,21.22,21.22,21.36,-0.80000114,-3.633066,119.0,553,0.22376264526367184,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00607500,2025-07-18,607.5,22.32,20.72,20.87,1.5100002,7.256128,9.0,217,0.22046677978515622,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00608000,2025-07-18,608.0,20.32,20.24,20.38,-0.69000053,-3.284153,31.0,229,0.21717091430664062,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00609000,2025-07-18,609.0,19.32,19.27,19.42,-0.1800003,-0.92307854,18.0,292,0.21192194335937498,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00610000,2025-07-18,610.0,18.44,18.31,18.45,-0.5699997,-2.9984202,135.0,800,0.20557435058593748,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00611000,2025-07-18,611.0,17.22,17.37,17.5,-1.0100002,-5.5403194,38.0,421,0.2005695178222656,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00612000,2025-07-18,612.0,16.61,16.42,16.55,-0.9899998,-5.6249986,7.0,287,0.19507640869140624,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00613000,2025-07-18,613.0,15.57,15.47,15.61,-1.1300011,-6.7664733,94.0,444,0.18994950683593753,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00614000,2025-07-18,614.0,14.34,14.54,14.67,-0.6199999,-4.1443844,24.0,419,0.1844563977050781,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00615000,2025-07-18,615.0,13.8,13.62,13.75,-0.8199997,-5.608753,352.0,1496,0.17981777221679687,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00616000,2025-07-18,616.0,12.77,12.71,12.84,-1.0099993,-7.329458,43.0,2244,0.17505707763671874,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00617000,2025-07-18,617.0,11.99,11.82,11.94,-0.8699999,-6.765163,188.0,879,0.17041845214843754,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00618000,2025-07-18,618.0,11.03,10.94,11.06,-0.8100004,-6.84122,191.0,774,0.16614603393554692,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00619000,2025-07-18,619.0,9.86,10.09,10.19,-1.4400005,-12.743367,183.0,818,0.16175154663085936,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00620000,2025-07-18,620.0,9.28,9.25,9.34,-1.04,-10.077519,594.0,3217,0.15747912841796874,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00621000,2025-07-18,621.0,8.52,8.43,8.52,-1.1799994,-12.164942,61.0,478,0.15375602111816405,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00622000,2025-07-18,622.0,7.67,7.64,7.71,-0.9899998,-11.431869,425.0,1907,0.14954463745117189,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00623000,2025-07-18,623.0,6.88,6.87,6.93,-1.0099998,-12.801011,430.0,1937,0.14563842651367187,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00624000,2025-07-18,624.0,6.16,6.13,6.19,-0.89000034,-12.624118,630.0,1841,0.14222049194335937,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00625000,2025-07-18,625.0,5.44,5.45,5.47,-1.0799999,-16.564415,3383.0,5319,0.1384973846435547,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00626000,2025-07-18,626.0,4.77,4.76,4.78,-0.90999985,-16.021126,4011.0,2412,0.13459117370605472,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00627000,2025-07-18,627.0,4.15,4.13,4.15,-0.9899998,-19.260696,6463.0,2707,0.1315394464111328,True,REGULAR,USD,2025-07-25,CALL
SPY250725C00628000,2025-07-18,628.0,3.54,3.54,3.56,-0.96000004,-21.333334,9185.0,3744,0.12848771911621093,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00629000,2025-07-18,629.0,3.0,3.0,3.01,-0.98,-24.623116,9453.0,5749,0.1253139227294922,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00630000,2025-07-18,630.0,2.5,2.5,2.52,-0.9100001,-26.686218,21060.0,51354,0.12262840270996095,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00631000,2025-07-18,631.0,2.07,2.06,2.07,-0.83000016,-28.620693,4692.0,3555,0.11975977905273436,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00632000,2025-07-18,632.0,1.68,1.66,1.68,-0.7900001,-31.983809,3479.0,6153,0.11725736267089844,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00633000,2025-07-18,633.0,1.33,1.33,1.34,-0.7199999,-35.12195,3006.0,882,0.11487701538085937,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00634000,2025-07-18,634.0,1.05,1.03,1.05,-0.73,-41.01124,4624.0,1498,0.11267977172851562,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00635000,2025-07-18,635.0,0.79,0.79,0.81,-0.6399999,-44.75524,7862.0,6110,0.11066563171386719,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00636000,2025-07-18,636.0,0.6,0.59,0.61,-0.53,-46.902653,2826.0,1708,0.10865149169921876,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00637000,2025-07-18,637.0,0.45,0.44,0.45,-0.46000004,-50.549454,1806.0,831,0.10669838623046876,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00638000,2025-07-18,638.0,0.32,0.31,0.32,-0.39,-54.929577,1263.0,14891,0.10450114257812498,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00639000,2025-07-18,639.0,0.22,0.22,0.23,-0.34,-60.714287,1278.0,1450,0.10352458984374999,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00640000,2025-07-18,640.0,0.15,0.15,0.16,-0.26,-63.414635,3475.0,27266,0.10205976074218749,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00641000,2025-07-18,641.0,0.1,0.1,0.11,-0.22,-68.75,731.0,1321,0.1010832080078125,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00642000,2025-07-18,642.0,0.07,0.06,0.07,-0.16,-69.565216,1285.0,1868,0.0991301025390625,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00643000,2025-07-18,643.0,0.05,0.04,0.05,-0.13000001,-72.22223,181.0,1681,0.09961837890625,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00644000,2025-07-18,644.0,0.04,0.03,0.04,-0.089999996,-69.230774,295.0,256,0.10157148437499999,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00645000,2025-07-18,645.0,0.02,0.02,0.03,-0.08,-80.0,670.0,3125,0.10254803710937499,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00646000,2025-07-18,646.0,0.02,0.02,0.03,-0.05,-71.42857,209.0,792,0.10743080078125,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00650000,2025-07-18,650.0,0.02,0.01,0.02,-0.02,-50.0,501.0,4354,0.1211025390625,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00655000,2025-07-18,655.0,0.01,0.0,0.01,-0.01,-50.0,1267.0,1406,0.13477427734375003,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00660000,2025-07-18,660.0,0.01,0.0,0.01,0.0,0.0,242.0,1067,0.1562584375,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00665000,2025-07-17,665.0,0.01,0.0,0.01,0.0,0.0,1000.0,1320,0.1757894921875,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00670000,2025-07-17,670.0,0.01,0.0,0.01,0.0,0.0,1556.0,3209,0.195320546875,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00675000,2025-07-18,675.0,0.01,0.0,0.01,-0.01,-50.0,22.0,150,0.21875781249999998,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00680000,2025-07-16,680.0,0.01,0.0,0.01,0.0,0.0,1.0,248,0.23828886718749998,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00685000,2025-07-07,685.0,0.01,0.0,0.01,0.0,0.0,3.0,250,0.257819921875,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00690000,2025-07-15,690.0,0.01,0.0,0.01,0.0,0.0,9.0,81,0.273444765625,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00695000,2025-07-14,695.0,0.02,0.0,0.01,0.0,0.0,2.0,26,0.29688203124999996,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00700000,2025-07-07,700.0,0.01,0.0,0.01,0.0,0.0,1.0,44,0.31250687499999996,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00705000,2025-07-11,705.0,0.01,0.0,0.01,0.0,0.0,104.0,104,0.3320379296875,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00710000,2025-07-10,710.0,0.01,0.0,0.01,0.0,0.0,,26,0.35156898437499995,False,REGULAR,USD,2025-07-25,CALL
SPY250725C00715000,2025-07-09,715.0,0.01,0.0,0.01,0.0,0.0,,10,0.367193828125,False,REGULAR,USD,2025-07-25,CALL
SPY250731C00315000,2025-07-15,315.0,310.08,311.93,313.93,0.0,0.0,13.0,20,1.6572282763671877,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00320000,2025-07-01,320.0,298.88,306.96,308.97,0.0,0.0,,1,1.6416033544921875,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00325000,2025-07-03,325.0,301.25,301.98,304.04,0.0,0.0,1.0,0,1.6289081054687498,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00360000,2025-04-01,360.0,205.62,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00365000,2025-04-07,365.0,150.62,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00370000,2025-04-01,370.0,190.58,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00375000,2025-07-11,375.0,250.03,252.05,254.05,0.0,0.0,1.0,4,1.3188510620117184,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00380000,2025-04-09,380.0,159.68,185.46,188.7,0.0,0.0,27.0,28,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00385000,2025-04-10,385.0,149.61,180.55,183.79,0.0,0.0,27.0,29,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00390000,2025-04-01,390.0,171.1,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00395000,2025-04-07,395.0,123.5,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00400000,2025-07-10,400.0,224.72,227.08,229.06,0.0,0.0,12.0,65,1.1757853710937498,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00405000,2025-05-16,405.0,191.7,191.83,194.95,0.0,0.0,1.0,9,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00410000,2025-05-12,410.0,171.22,0.0,0.0,0.0,0.0,1.0,35,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00415000,2025-07-16,415.0,207.86,212.13,214.08,0.0,0.0,1.0,539,1.1005904345703126,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00420000,2025-06-20,420.0,180.0,207.12,209.18,0.0,0.0,1.0,2,1.0844772338867186,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00425000,2025-04-08,425.0,100.52,141.44,144.69,0.0,0.0,2.0,3,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00430000,2025-04-11,430.0,116.3,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
SPY250731C00435000,2025-05-01,435.0,131.76,155.02,157.7,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,2025-07-31,CALL
