contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,optionType
SPY260630P00599000,2025-07-14,599.0,26.23,25.25,25.37,0.0,0.0,,5,0.1598747343444824,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00600000,2025-07-18,600.0,25.67,25.49,25.61,-0.069999695,-0.27194908,18.0,16,0.15911180252075197,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00608000,2025-07-02,608.0,30.19,27.49,27.62,0.0,0.0,,5,0.1529167961120606,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00609000,2025-07-11,609.0,29.6,27.75,27.88,0.0,0.0,3.0,5,0.15212334701538088,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00610000,2025-07-17,610.0,28.13,28.01,28.15,0.0,0.0,7.0,134,0.15135278587341314,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00613000,2025-07-16,613.0,31.0,28.83,28.96,0.0,0.0,1.0,5,0.14896480926513672,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00614000,2025-07-17,614.0,29.61,29.1,29.24,0.0,0.0,10.0,26,0.14817898948669436,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00615000,2025-07-17,615.0,29.89,29.38,29.52,0.0,0.0,11.0,124,0.14737791107177733,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00616000,2025-07-16,616.0,32.77,29.67,29.8,0.0,0.0,2.0,23,0.14656920333862306,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00617000,2025-07-07,617.0,34.03,29.95,30.09,0.0,0.0,3.0,13,0.14577575424194333,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00618000,2025-07-09,618.0,31.35,30.24,30.38,0.0,0.0,13.0,17,0.14497467582702636,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00619000,2025-07-16,619.0,34.63,30.54,30.68,0.0,0.0,4.0,10,0.14419648536682125,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00620000,2025-07-17,620.0,31.02,30.83,30.98,0.23999977,0.7797264,1.0,48,0.1434030362701416,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00621000,2025-07-16,621.0,33.85,31.13,31.28,0.0,0.0,6.0,90,0.1425943285369873,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00622000,2025-07-17,622.0,31.61,31.44,31.58,0.0,0.0,10.0,89,0.14177036216735842,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00623000,2025-07-11,623.0,33.49,31.74,31.89,0.0,0.0,50.0,50,0.14096928375244144,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00624000,2025-07-16,624.0,34.26,32.05,32.2,0.0,0.0,1.0,21,0.1401453173828125,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00625000,2025-07-18,625.0,32.63,32.37,32.52,0.33000183,1.0216775,4.0,325,0.13935186828613283,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00626000,2025-07-17,626.0,32.98,32.69,32.84,0.0,0.0,112.0,73,0.13854316055297855,False,REGULAR,USD,2026-06-30,PUT
SPY260630P00628000,2025-07-18,628.0,33.64,33.34,33.49,-1.6399994,-4.6485243,32.0,4,0.13690285713195802,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00629000,2025-07-08,629.0,36.4,33.67,33.82,0.0,0.0,,1,0.13607889076232912,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00630000,2025-07-17,630.0,33.85,34.01,34.16,0.0,0.0,8.0,17,0.13527781234741215,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00635000,2025-07-16,635.0,39.8,35.75,35.9,0.0,0.0,6.0,6,0.13113509254455566,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00636000,2025-07-09,636.0,37.38,36.11,36.27,0.0,0.0,1.0,6,0.13034164344787594,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00637000,2025-07-08,637.0,39.69,36.48,36.63,0.0,0.0,,1,0.12947953048706057,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00640000,2025-07-16,640.0,40.33,37.6,37.76,0.0,0.0,1.0,7,0.1269771141052246,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00641000,2025-07-14,641.0,39.42,37.98,38.15,0.0,0.0,4.0,6,0.12615314773559572,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00642000,2025-07-10,642.0,38.59,38.38,38.54,0.0,0.0,,11,0.1253062934112549,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00643000,2025-07-18,643.0,39.04,38.77,38.94,-0.9300003,-2.3267457,4.0,1,0.12447469772338868,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00650000,2025-07-18,650.0,41.83,41.69,41.86,-1.8599968,-4.25726,1.0,3,0.11848568290710448,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00660000,2025-07-07,660.0,49.93,45.34,47.54,0.0,0.0,,5,0.11416748878479005,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00670000,2025-07-11,670.0,50.86,50.46,53.14,-3.9700012,-7.2405634,1.0,1,0.10661446372985842,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00680000,2025-07-11,680.0,60.5,56.28,59.62,0.0,0.0,1.0,2,0.09975570663452149,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00690000,2025-07-17,690.0,66.8,62.94,67.09,0.0,0.0,1.0,12,0.09444570114135742,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00700000,2025-07-18,700.0,73.58,70.8,75.42,0.7799988,1.0714269,2.0,11,0.0909819906616211,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00730000,2025-07-02,730.0,111.32,100.0,104.96,0.0,0.0,,0,0.11031468307495115,True,REGULAR,USD,2026-06-30,PUT
SPY260630P00740000,2025-07-02,740.0,119.57,110.0,114.96,0.0,0.0,,0,0.11760831130981445,True,REGULAR,USD,2026-06-30,PUT
SPY260918P00300000,2025-07-17,300.0,2.33,2.31,2.33,0.0,0.0,28.0,113,0.37525038818359374,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00310000,2025-07-16,310.0,2.72,2.5,2.52,0.0,0.0,10.0,59,0.3655458953857422,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00320000,2025-07-18,320.0,2.74,2.7,2.72,-0.109999895,-3.8596456,2.0,162,0.35596347167968745,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00325000,2025-07-11,325.0,2.81,2.8,2.83,0.03999996,1.444042,801.0,4,0.3513858807373046,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00330000,2025-07-02,330.0,2.98,2.91,2.94,0.0,0.0,1.0,10,0.3467472552490234,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00335000,2025-07-16,335.0,3.1,3.02,3.05,0.0,0.0,1.0,18,0.3421086297607422,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00340000,2025-07-18,340.0,3.15,3.14,3.17,-0.059999943,-1.8691572,19.0,45,0.337622590637207,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00350000,2025-07-17,350.0,3.43,3.38,3.41,0.0,0.0,20.0,88,0.32855896057128897,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00355000,2025-07-03,355.0,3.52,3.51,3.54,0.0,0.0,1.0,1,0.32416447326660147,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00360000,2025-06-24,360.0,4.21,3.65,3.68,0.0,0.0,2.0,3,0.3198920550537109,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00365000,2025-06-20,365.0,4.74,3.79,3.82,0.0,0.0,1.0,1,0.31558911956787106,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00370000,2025-07-14,370.0,4.01,3.94,3.97,0.0,0.0,100.0,385,0.31140825317382803,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00375000,2025-07-18,375.0,4.12,4.1,4.13,-0.01999998,-0.48309135,7.0,6,0.3073189385986328,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00380000,2025-06-18,380.0,5.47,4.26,4.29,0.0,0.0,,2,0.303168589477539,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00385000,2025-07-15,385.0,4.53,4.43,4.47,0.0,0.0,7.0,10,0.29929289581298824,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00390000,2025-07-08,390.0,4.73,4.61,4.65,0.0,0.0,1.0,187,0.2953256503295898,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00395000,2025-07-16,395.0,5.06,4.8,4.84,0.0,0.0,3.0,5,0.2914499566650389,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00400000,2025-07-18,400.0,4.98,5.0,5.04,-0.119999886,-2.352939,1.0,139,0.2876047802734374,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00405000,2025-07-14,405.0,5.33,5.21,5.25,0.0,0.0,1.0,5,0.28385115570068353,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00410000,2025-07-15,410.0,5.55,5.43,5.47,0.0,0.0,22.0,37,0.2801280484008788,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00415000,2025-07-11,415.0,5.69,5.66,5.7,0.0,0.0,1.0,15,0.2764354583740234,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00420000,2025-07-09,420.0,5.78,5.9,5.94,0.0,0.0,5.0,34,0.2727886442565917,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00425000,2025-07-17,425.0,6.24,6.16,6.2,0.0,0.0,5.0,73,0.2692791578674316,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00430000,2025-07-17,430.0,6.59,6.43,6.47,0.0,0.0,80.0,94,0.2657696714782715,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00435000,2025-07-11,435.0,6.76,6.71,6.75,0.0,0.0,1.0,20,0.262275443725586,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00440000,2025-07-18,440.0,7.06,7.0,7.05,-0.13999987,-1.9444426,1.0,108,0.25888802642822273,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00445000,2025-07-11,445.0,7.39,7.31,7.36,0.0,0.0,1.0,3,0.2554853504943848,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00450000,2025-07-17,450.0,7.75,7.64,7.69,0.0,0.0,1.0,44,0.25215896774291996,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00455000,2025-06-26,455.0,9.02,7.98,8.03,0.0,0.0,,182,0.2488173263549805,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00460000,2025-07-14,460.0,8.49,8.34,8.4,0.0,0.0,130.0,224,0.2456130126953125,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00465000,2025-07-16,465.0,9.38,8.72,8.77,0.0,0.0,87.0,248,0.24230188858032226,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00470000,2025-07-17,470.0,9.18,9.12,9.17,0.06000042,0.6578994,7.0,209,0.23909757492065425,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00475000,2025-07-17,475.0,9.65,9.53,9.59,0.0,0.0,118.0,842,0.23593903717041015,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00480000,2025-07-18,480.0,10.0,9.96,10.02,-0.10000038,-0.9901027,2.0,290,0.2327194648742676,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00485000,2025-07-17,485.0,10.42,10.42,10.48,0.0,0.0,85.0,347,0.22960670303344727,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00490000,2025-07-17,490.0,11.1,10.9,10.96,0.0,0.0,46.0,524,0.22647868255615233,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00495000,2025-07-17,495.0,11.54,11.4,11.46,0.0,0.0,108.0,338,0.223365920715332,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00500000,2025-07-18,500.0,12.02,11.92,11.99,0.10000038,0.8389294,9.0,303,0.22029893478393553,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00505000,2025-07-17,505.0,12.47,12.47,12.54,0.0,0.0,24.0,70,0.21721669021606443,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00510000,2025-07-17,510.0,13.14,13.04,13.12,-0.21999931,-1.6467015,1.0,69,0.21417259223937987,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00515000,2025-07-16,515.0,13.53,13.64,13.72,-0.69000053,-4.8523245,2.0,72,0.21109797698974608,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00520000,2025-07-17,520.0,14.19,14.27,14.35,-0.13000011,-0.9078221,2.0,204,0.20803862037658685,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00525000,2025-07-18,525.0,15.04,14.93,15.01,0.13000011,0.8718988,27.0,2834,0.2049945223999023,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00530000,2025-07-17,530.0,15.76,15.62,15.7,0.11000061,0.7028793,2.0,78,0.20194279510498048,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00535000,2025-07-17,535.0,16.34,16.34,16.43,0.0,0.0,3.0,632,0.1989444730377197,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00540000,2025-07-17,540.0,16.93,17.09,17.18,-0.27999878,-1.6269541,2.0,45,0.19586985778808597,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00545000,2025-07-16,545.0,18.62,17.87,17.96,0.0,0.0,111.0,121,0.1927799839019775,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00550000,2025-07-15,550.0,19.4,18.69,18.78,0.0,0.0,1.0,187,0.18970536865234378,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00555000,2025-07-18,555.0,19.7,19.53,19.63,-0.45999908,-2.2817414,3.0,390,0.18657734817504884,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00560000,2025-07-17,560.0,20.56,20.42,20.52,-0.069999695,-0.33931023,1.0,327,0.1834569570159912,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00565000,2025-07-17,565.0,21.27,21.34,21.44,0.0,0.0,76.0,157,0.1802755313110352,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00570000,2025-07-17,570.0,22.1,22.3,22.41,-0.39999962,-1.7777761,1.0,209,0.17711699356079103,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00575000,2025-07-17,575.0,23.08,23.3,23.41,-0.460001,-1.9541249,1.0,169,0.17387453330993655,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00580000,2025-07-18,580.0,24.5,24.34,24.46,0.20000076,0.8230484,26.0,223,0.17063207305908207,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00585000,2025-07-17,585.0,25.57,25.43,25.55,0.0,0.0,81.0,2639,0.16733620758056644,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00590000,2025-07-17,590.0,26.66,26.56,26.68,0.0,0.0,83.0,250,0.16397167823791506,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00595000,2025-07-17,595.0,27.93,27.74,27.86,0.13000107,0.4676298,10.0,952,0.16057663162231445,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00600000,2025-07-17,600.0,29.1,28.96,29.09,0.17000008,0.58762556,7.0,503,0.15712055046081544,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00605000,2025-07-18,605.0,30.43,30.25,30.38,-1.0699997,-3.3968244,1.0,20,0.1536339520263672,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00610000,2025-07-18,610.0,31.89,31.59,31.73,0.32999992,1.0456271,3.0,318,0.15010157768249513,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00615000,2025-07-18,615.0,33.21,33.0,33.15,-0.5,-1.4832394,19.0,218,0.14654631538391114,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00620000,2025-07-18,620.0,34.77,34.48,34.63,0.29000092,0.84106994,23.0,307,0.14290713058471682,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00625000,2025-07-18,625.0,36.29,36.04,36.2,0.29000092,0.8055581,90.0,507,0.13927557510375982,False,REGULAR,USD,2026-09-18,PUT
SPY260918P00630000,2025-07-18,630.0,37.95,37.69,37.84,0.20000076,0.52980334,119.0,9933,0.13554483848571783,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00635000,2025-07-18,635.0,39.11,39.42,39.59,-0.34000015,-0.86185086,90.0,325,0.131844619140625,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00640000,2025-07-17,640.0,41.22,41.26,41.43,0.0,0.0,20.0,8490,0.12806810661315918,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00645000,2025-07-18,645.0,43.85,43.2,43.37,0.37999725,0.87415975,648.0,135,0.12422293022155761,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00650000,2025-07-16,650.0,45.04,45.25,45.43,-2.829998,-5.9118404,1.0,3032,0.12033960723876952,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00655000,2025-07-18,655.0,47.58,47.42,47.61,-1.1399994,-2.3399,2.0,44,0.11638762039184572,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00660000,2025-07-18,660.0,49.86,49.73,49.91,0.20000076,0.40274015,2.0,80,0.11231356445312499,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00665000,2025-07-18,665.0,52.3,51.29,53.23,0.22999954,0.4417122,5.0,58,0.11171847763061524,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00670000,2025-07-18,670.0,54.87,53.88,55.85,0.29999924,0.5497512,5.0,19,0.10770545623779298,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00675000,2025-07-16,675.0,60.05,56.43,58.84,0.0,0.0,2.0,57,0.10454691848754882,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00680000,2025-07-16,680.0,60.52,59.25,61.91,-3.1499977,-4.9473815,7.0,24,0.10097639755249024,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00685000,2025-06-27,685.0,72.81,62.27,65.16,0.0,0.0,414.0,207,0.09739061798095702,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00690000,2025-07-14,690.0,70.58,65.41,68.71,0.0,0.0,2.0,31,0.09441518386840822,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00695000,2025-07-07,695.0,76.26,68.67,72.58,0.0,0.0,,0,0.09232475067138671,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00700000,2025-07-17,700.0,75.91,72.22,76.65,0.0,0.0,2.0,291,0.09064630065917968,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00715000,2025-06-30,715.0,97.13,85.0,89.97,0.0,0.0,,0,0.0893645751953125,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00725000,2025-07-10,725.0,99.01,95.0,99.97,0.0,0.0,,0,0.09626147888183595,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00735000,2025-07-16,735.0,113.58,105.0,109.96,0.0,0.0,4.0,10,0.10285320983886719,True,REGULAR,USD,2026-09-18,PUT
SPY260918P00750000,2025-06-26,750.0,139.0,120.0,124.96,0.0,0.0,,0,0.1124966680908203,True,REGULAR,USD,2026-09-18,PUT
SPY261218P00200000,2025-07-18,200.0,1.1,1.1,1.12,0.0,0.0,28.0,2469,0.4527642614746094,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00210000,2025-07-17,210.0,1.23,1.22,1.25,0.0,0.0,2.0,679,0.44165597412109375,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00220000,2025-07-11,220.0,1.32,1.36,1.39,0.0,0.0,20.0,166,0.4309138940429688,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00230000,2025-07-17,230.0,1.52,1.51,1.54,0.0,0.0,2.0,157,0.420476986694336,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00240000,2025-07-15,240.0,1.64,1.67,1.69,0.0,0.0,3.0,374,0.4099790447998046,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00245000,2025-06-24,245.0,1.89,1.75,1.77,0.0,0.0,4.0,54,0.40491317749023437,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00250000,2025-07-17,250.0,1.86,1.83,1.86,0.0,0.0,1.0,377,0.40015248291015626,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00255000,2025-07-16,255.0,1.91,1.92,1.94,0.0,0.0,2.0,964,0.39502558105468755,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00260000,2025-07-17,260.0,2.02,2.0,2.03,0.0,0.0,3.0,223,0.390203851928711,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00265000,2025-04-10,265.0,4.47,2.87,3.01,0.0,0.0,2.0,85,0.4102842175292969,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00270000,2025-07-18,270.0,2.21,2.19,2.21,0.07999992,3.7558649,22.0,290,0.38043832458496096,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00275000,2025-07-18,275.0,2.3,2.28,2.31,0.07999992,3.6036,30.0,5243,0.3758607336425781,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00280000,2025-07-17,280.0,2.39,2.38,2.39,0.0,0.0,30.0,567,0.37067279724121094,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00285000,2025-07-18,285.0,2.5,2.48,2.51,-0.06999993,-2.723733,51.0,44,0.3665834826660156,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00290000,2025-07-18,290.0,2.57,2.58,2.59,-0.03999996,-1.5325656,7.0,409,0.3613650289916992,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00295000,2025-07-14,295.0,2.65,2.68,2.71,0.0,0.0,2.0,59,0.35718416259765623,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00300000,2025-07-17,300.0,2.8,2.78,2.82,0.0,0.0,3.0,751,0.3526676062011719,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00305000,2025-07-11,305.0,2.82,2.89,2.93,0.0,0.0,10.0,53,0.3481815670776367,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00310000,2025-07-16,310.0,3.21,3.01,3.04,0.0,0.0,2.0,173,0.34363449340820307,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00315000,2025-07-16,315.0,3.33,3.12,3.15,0.0,0.0,2.0,283,0.33908741973876955,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00320000,2025-07-15,320.0,3.2,3.24,3.27,0.0,0.0,20.0,259,0.3347234497070312,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00325000,2025-07-11,325.0,3.31,3.36,3.4,0.0,0.0,3.0,1092,0.330512066040039,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00330000,2025-07-16,330.0,3.55,3.49,3.53,0.0,0.0,3.0,530,0.32627016510009765,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00335000,2025-07-03,335.0,3.57,3.62,3.66,0.0,0.0,1.0,224,0.32199774688720695,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00340000,2025-07-17,340.0,3.81,3.76,3.8,0.0,0.0,2.0,324,0.3178779150390625,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00345000,2025-06-20,345.0,5.01,3.91,3.94,0.0,0.0,3.0,178,0.31369704864501957,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00350000,2025-07-15,350.0,4.0,4.06,4.1,0.0,0.0,4.0,1312,0.30982135498046875,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00355000,2025-07-17,355.0,4.3,4.21,4.26,0.0,0.0,4.0,831,0.3058846267700196,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00360000,2025-07-17,360.0,4.41,4.38,4.42,0.0,0.0,1.0,1853,0.30191738128662116,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00365000,2025-07-18,365.0,4.59,4.55,4.59,-0.009999752,-0.21738592,8.0,598,0.2980416876220703,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00370000,2025-07-16,370.0,5.18,4.73,4.78,0.0,0.0,100.0,2212,0.2944101321411132,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00375000,2025-07-14,375.0,4.92,4.92,4.97,0.0,0.0,1.0,7961,0.2906870248413085,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00380000,2025-07-11,380.0,5.1,5.12,5.17,0.0,0.0,1.0,718,0.28705546936035153,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00385000,2025-07-18,385.0,5.38,5.33,5.38,-0.3199997,-5.61403,1.0,1589,0.2834849484252929,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00390000,2025-07-16,390.0,5.75,5.55,5.6,0.0,0.0,1.0,1480,0.27996020339965816,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00395000,2025-07-18,395.0,5.83,5.78,5.83,0.029999733,0.51723677,10.0,780,0.27649649291992184,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00400000,2025-07-18,400.0,6.07,6.02,6.07,0.03999996,0.6633493,21.0,17729,0.27304804107666014,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00405000,2025-07-15,405.0,6.25,6.27,6.33,0.0,0.0,1.0,1340,0.2697521755981446,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00410000,2025-07-15,410.0,6.55,6.54,6.59,0.0,0.0,1.0,16367,0.2663800169372559,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00415000,2025-07-09,415.0,6.67,6.82,6.87,0.0,0.0,21.0,4679,0.2631299273681641,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00420000,2025-07-18,420.0,7.17,7.11,7.17,-0.25999975,-3.4993238,247.0,2097,0.25998664825439455,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00425000,2025-07-17,425.0,7.51,7.41,7.47,0.0,0.0,1.0,5414,0.2567365586853027,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00430000,2025-07-16,430.0,7.75,7.73,7.79,-0.27999973,-3.4869208,1.0,1737,0.25359327957153327,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00435000,2025-07-17,435.0,8.38,8.07,8.13,0.0,0.0,3.0,1168,0.2505262936401367,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00440000,2025-07-14,440.0,8.57,8.42,8.48,0.0,0.0,2.0,413,0.2474440490722656,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00445000,2025-07-14,445.0,8.91,8.78,8.85,0.0,0.0,10.0,1164,0.2444380976867676,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00450000,2025-07-17,450.0,9.14,9.17,9.24,0.0,0.0,2.0,10181,0.24146266357421875,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00455000,2025-07-18,455.0,9.63,9.57,9.64,-0.03999996,-0.4136501,4.0,1079,0.23847197082519528,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00460000,2025-07-17,460.0,9.96,9.99,10.07,0.0,0.0,2.0,1296,0.2355880885314941,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00465000,2025-07-10,465.0,10.18,10.43,10.51,0.0,0.0,22.0,1078,0.23267368896484375,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00470000,2025-07-17,470.0,10.98,10.89,10.97,0.07999992,0.73394424,1.0,2261,0.22977454803466796,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00475000,2025-07-18,475.0,11.42,11.37,11.45,-0.059999466,-0.52264345,10.0,2540,0.22689066574096678,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00480000,2025-07-17,480.0,11.95,11.87,11.95,0.07999992,0.67396736,1.0,2913,0.22402204208374016,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00485000,2025-07-18,485.0,12.44,12.39,12.47,-0.8600006,-6.46617,4.0,1535,0.22115341842651365,False,REGULAR,USD,2026-12-18,PUT
SPY261218P00490000,2025-07-11,490.0,13.4,12.93,13.02,0.0,0.0,125.0,4937,0.21835345863342284,False,REGULAR,USD,2026-12-18,PUT
